0.000045,0
0.000056,0
0.000071,0
0.000089,144
0.000112,128
0.000141,0
0.000178,0
0.000224,0
0.000282,0
0.000355,0
0.000447,0
0.000562,0
0.000708,0
0.000891,0
0.001122,0
0.001413,0
0.001778,0
0.002239,0
0.002818,0
0.003548,0
0.004467,0
0.005623,0
0.007079,4
0.008913,0
0.011220,4
0.014125,4
0.017783,100
0.022387,252
0.028184,0
0.035481,120
0.044668,264
0.056234,280
0.070795,576
0.089125,794
0.112202,1556
